"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"33","106.117","290.808","288.208","30711","0.0570845","27.9296","7.15727","0","-29.4084","106.159","13.6977","4.26251","4.26254","45.4316","30.2957","288.704","mfwbr"
"34","106.106","290.522","288.264","30642.6","0.0666293","28.0069","7.17042","0","-26.1013","106.139","13.6968","4.20741","4.20743","45.4372","30.2566","288.721","mfwbr"
"35","106.094","290.303","288.32","30574.2","0.0738864","28.0845","7.18061","0","-23.5617","106.121","13.6975","4.15683","4.15685","45.4271","30.2367","288.756","mfwbr"
"36","106.083","290.145","288.375","30506","0.0791071","28.1627","7.18806","0","-32.8319","106.105","13.6998","4.11018","4.1102","45.4084","30.2341","288.804","mfwbr"
"37","106.073","290.046","288.426","30437.9","0.0860541","28.2607","7.19755","0","-31.7254","106.09","13.7027","4.06697","4.06698","45.3823","30.2438","288.859","mfwbr"
"38","106.063","289.998","288.476","30369.9","0.0924229","28.3635","7.20661","0","-29.5176","106.076","13.7068","4.02678","4.02679","45.3564","30.2592","288.918","mfwbr"
"39","106.053","289.984","288.528","30302.1","0.0971576","28.4628","7.21271","0","-34.1545","106.062","13.7122","3.98926","3.98926","45.3344","30.2795","288.978","mfwbr"
"40","106.043","289.992","288.58","30234.4","0.102898","28.5593","7.22035","0","-33.4115","106.05","13.7184","3.9541","3.9541","45.3151","30.3027","289.039","mfwbr"
"41","106.033","290.013","288.633","30167","0.108722","28.661","7.22885","0","-32.487","106.038","13.7254","3.92104","3.92105","45.2994","30.3285","289.099","mfwbr"
"42","106.023","290.043","288.688","30099.8","0.113482","28.7653","7.23473","0","-34.1551","106.025","13.7333","3.88986","3.88987","45.2905","30.3582","289.158","mfwbr"
"43","106.013","290.078","288.744","30032.8","0.118493","28.8731","7.24122","0","-33.6779","106.013","13.7414","3.86036","3.86037","45.2822","30.3882","289.218","mfwbr"
"44","106.002","290.117","288.8","29966","0.123848","28.9854","7.24909","0","-33.8798","106.001","13.7497","3.83236","3.83237","45.2755","30.419","289.277","mfwbr"
"45","105.991","290.158","288.857","29899.5","0.128717","29.103","7.25533","0","-34.8322","105.989","13.7582","3.80573","3.80573","45.2698","30.4506","289.336","mfwbr"
"46","105.981","290.2","288.914","29833.2","0.133518","29.2236","7.26133","0","-33.5692","105.977","13.7668","3.78032","3.78031","45.2644","30.4827","289.395","mfwbr"
"47","105.97","290.243","288.971","29767.3","0.138354","29.3461","7.26828","0","-33.7654","105.966","13.7756","3.75602","3.75603","45.2606","30.5149","289.453","mfwbr"
"48","105.959","290.286","289.028","29701.6","0.142929","29.4743","7.27424","0","-34.6584","105.955","13.7844","3.73274","3.73274","45.2573","30.5476","289.511","mfwbr"
"49","105.949","290.33","289.085","29636.2","0.147396","29.606","7.27963","0","-33.1067","105.944","13.7932","3.71038","3.71038","45.2546","30.5803","289.567","mfwbr"
"50","105.938","290.374","289.14","29571.2","0.151686","29.738","7.2855","0","-32.6614","105.933","13.8021","3.68886","3.68886","45.2524","30.6129","289.623","mfwbr"
"51","105.928","290.418","289.195","29506.4","0.155717","29.8742","7.2907","0","-33.4826","105.923","13.8109","3.66812","3.66813","45.2512","30.6454","289.679","mfwbr"
"52","105.918","290.462","289.248","29442.1","0.159622","30.0144","7.29521","0","-32.1249","105.913","13.8196","3.6481","3.6481","45.2499","30.6774","289.733","mfwbr"
"53","105.908","290.505","289.3","29378.1","0.163309","30.1544","7.29988","0","-30.9415","105.903","13.828","3.62873","3.62873","45.2482","30.7085","289.786","mfwbr"
"54","105.899","290.548","289.35","29314.4","0.166678","30.2963","7.30407","0","-31.4403","105.893","13.8363","3.60997","3.60997","45.2471","30.739","289.837","mfwbr"
"55","105.89","290.591","289.398","29251.2","0.169871","30.4419","7.3075","0","-30.5491","105.884","13.8443","3.59178","3.59178","45.2457","30.7685","289.887","mfwbr"
"56","105.881","290.632","289.444","29188.4","0.172879","30.5875","7.31088","0","-28.8198","105.876","13.852","3.57411","3.57411","45.2436","30.7966","289.935","mfwbr"
"57","105.873","290.673","289.487","29125.9","0.175502","30.7324","7.31391","0","-29.2608","105.868","13.8593","3.55694","3.55695","45.2415","30.8233","289.982","mfwbr"
"58","105.865","290.712","289.528","29064","0.178117","30.8817","7.31658","0","-28.6316","105.86","13.8662","3.54023","3.54023","45.2386","30.8487","290.027","mfwbr"
"59","105.858","290.75","289.566","29002.4","0.180488","31.0241","7.3188","0","-26.7103","105.853","13.8727","3.52395","3.52394","45.2354","30.8724","290.069","mfwbr"
"60","105.852","290.787","289.602","28941.3","0.182449","31.1646","7.32069","0","-26.4094","105.847","13.8788","3.50807","3.50807","45.2319","30.8945","290.109","mfwbr"
"0","105.223","324.465","291.456","50418.3","50","62.5152","6.8948","527.767","527.767","105.223","15.8","100","100","21.862","59.1491","307.959","mfwbrsem"
"1","105.39","324.463","291.457","50418.2","50.0078","62.5169","6.89414","527.89","528.396","105.39","15.7999","100.005","100.005","21.8967","59.1357","307.942","mfwbrsem"
"2","105.395","324.457","291.461","49334.8","47.6931","61.922","6.92361","-535.488","555.104","105.395","15.7996","99.9759","99.9754","21.9301","59.1231","307.923","mfwbrsem"
"3","105.387","324.439","291.493","48234.3","45.6547","61.3016","6.93247","-513.286","565.185","105.393","15.8018","99.9453","99.9448","21.9539","59.1271","307.916","mfwbrsem"
"4","105.337","324.424","291.703","47135.5","42.7533","60.6146","6.88477","-492.411","503.984","105.383","15.8619","99.8509","99.8506","22.1575","59.2565","307.938","mfwbrsem"
"5","105.23","324.422","292.177","46037.9","39.3402","59.9499","6.85046","-491.516","478.262","105.361","15.9042","99.715","99.7148","22.371","59.3451","307.973","mfwbrsem"
"6","105.09","324.429","292.797","44948.4","35.6523","59.2857","6.85125","-490.214","478.194","105.333","15.9447","99.2265","99.227","22.5897","59.4415","308.02","mfwbrsem"
"7","104.954","324.431","293.41","43856.7","32.0381","58.6399","6.85402","-491.254","489.619","105.308","15.9728","99.0948","99.0946","22.7736","59.5081","308.055","mfwbrsem"
"8","104.835","324.425","293.947","42760.9","28.5375","58.0023","6.85331","-491.258","496.219","105.288","15.9917","98.5876","98.5876","22.9084","59.5532","308.096","mfwbrsem"
"9","104.735","324.411","294.392","41660.5","25.068","57.369","6.85082","-490.63","498.61","105.272","16.0059","98.4431","98.4425","23.0159","59.5867","308.132","mfwbrsem"
"10","104.654","324.392","294.749","40555.9","21.5774","56.7385","6.84796","-489.837","499.261","105.261","16.0161","98.2669","98.2659","23.094","59.6111","308.167","mfwbrsem"
"11","104.59","324.372","295.03","39447.6","18.0511","56.1112","6.84478","-488.962","499.344","105.253","16.0216","97.7286","97.7285","23.1497","59.6243","308.198","mfwbrsem"
"12","104.539","324.347","295.249","38336.1","14.4903","55.4872","6.84128","-487.999","499.018","105.248","16.0245","97.5677","97.5671","23.201","59.6295","308.213","mfwbrsem"
"13","104.499","324.32","295.421","37221.7","10.8272","54.8568","6.85326","-488.427","391.696","105.244","16.0227","97.0486","97.0483","23.239","59.6248","308.221","mfwbrsem"
"14","104.466","324.29","295.563","36092.5","5.87326","54.112","6.96996","-513.672","250.928","105.241","16.0326","96.9096","96.9088","23.3045","59.6468","308.215","mfwbrsem"
"15","104.43","324.261","295.747","35209.1","0.651536","53.4535","7.10505","0","304.968","105.227","16.0987","96.706","96.7049","23.5676","59.8022","308.236","mfwbrsem"
"16","104.382","324.247","296.031","34615.8","0.0549979","52.9572","7.17953","0","290.042","105.187","16.2071","96.1246","96.1245","24.0573","60.0875","308.306","mfwbrsem"
"17","104.329","324.248","296.373","34044.5","0.11727","52.4354","7.26975","0","279.103","105.121","16.3202","95.8854","95.8848","24.5805","60.4733","308.412","mfwbrsem"
"18","104.271","324.265","296.749","33517.5","0.181628","45.9336","7.36096","0","263.444","105.035","16.4319","95.2584","95.2583","25.0753","60.9491","308.577","mfwbrsem"
"19","104.204","324.302","297.161","33076.7","0.243732","41.5196","7.44511","0","264.691","104.936","16.5579","94.9883","94.9877","25.5605","61.487","308.802","mfwbrsem"
"20","104.13","324.372","297.619","32690.2","0.300163","38.6388","7.52324","0","253.78","104.829","16.7045","94.632","94.6312","26.0782","62.0668","309.1","mfwbrsem"
"21","104.029","324.461","298.065","32337.4","0.354834","36.498","7.59754","0","241.297","104.699","16.6868","93.9268","93.9269","25.6771","62.8402","309.46","mfwbrsem"
"22","103.921","324.604","298.558","32008.9","0.408759","34.761","7.67066","0","233.611","104.568","16.5849","93.5046","93.5042","25.3792","63.764","309.829","mfwbrsem"
"23","103.809","324.814","299.096","31699.8","0.460707","33.3556","7.73997","0","224.311","104.439","16.7005","92.5907","92.5909","25.6004","64.5053","310.255","mfwbrsem"
"24","103.664","325.024","299.613","31406.3","0.51221","32.1727","7.80727","0","215.895","104.287","16.6192","92.1721","92.1716","24.3763","65.4603","310.667","mfwbrsem"
"25","103.535","325.305","300.247","31105","0.708193","38.6496","7.87341","0","208.05","104.161","16.6459","91.6611","91.6602","24.7447","66.3456","311.105","mfwbrsem"
"26","103.381","325.579","300.823","30720.7","0.775602","37.8649","7.95278","0","219.594","104.012","16.674","90.7215","90.7218","24.0035","67.2161","311.577","mfwbrsem"
"27","103.256","325.877","301.392","30342.5","0.833013","37.4308","8.0201","0","221.375","103.886","16.5932","90.1779","90.1778","23.8336","68.1895","312.006","mfwbrsem"
"28","103.132","326.183","301.936","29971","0.890458","37.0053","8.08722","0","204.207","103.755","16.6295","89.1933","89.1937","23.6942","69.0453","312.459","mfwbrsem"
"29","103.006","326.497","302.471","29607.2","0.9549","36.5931","8.16221","0","188.293","103.622","16.6783","88.7402","88.7399","23.5431","69.9132","312.918","mfwbrsem"
"30","102.871","326.807","302.998","29251","1.02439","36.1936","8.24274","0","174.438","103.481","16.7269","88.1148","88.1143","22.9387","70.8049","313.375","mfwbrsem"
"31","102.733","327.116","303.551","28902.7","1.10143","35.8059","8.33161","0","143.906","103.339","16.5776","87.1884","87.1888","22.385","71.9425","313.818","mfwbrsem"
"32","102.601","327.448","304.145","28566.1","1.19201","35.4411","8.43555","0","133.421","103.199","16.6716","86.6034","86.6033","22.5231","72.8678","314.277","mfwbrsem"
"33","102.443","327.758","304.704","28237.3","1.27491","35.0875","8.53015","0","144.576","103.031","16.6619","85.572","85.5725","21.4915","73.9111","314.754","mfwbrsem"
"34","102.299","328.099","305.361","27911.9","1.3506","34.7335","8.6161","0","146.275","102.883","16.651","85.0233","85.023","21.7197","74.9965","315.225","mfwbrsem"
"35","102.136","328.431","305.995","27591.4","1.42584","34.3836","8.70115","0","136.389","102.716","16.7709","84.3185","84.318","21.378","75.9518","315.733","mfwbrsem"
"36","101.974","328.763","306.663","27274.6","1.50302","34.0412","8.78798","0","136.104","102.557","16.6551","83.2957","83.2961","21.0337","77.1513","316.217","mfwbrsem"
"37","101.795","329.088","307.285","26946.7","1.48422","33.8461","8.76687","0","676.84","102.378","16.6475","82.6335","82.6335","20.079","78.1894","316.713","mfwbrsem"
"38","101.63","329.433","307.961","26615.6","1.54049","33.278","8.82999","0","239.88","102.24","16.5575","81.436","81.4367","20.0324","79.1897","317.185","mfwbrsem"
"39","101.475","329.774","308.617","26268.7","1.55121","32.8521","8.84199","0","0","102.125","16.7012","80.8692","80.869","20.3946","79.8518","317.637","mfwbrsem"
"40","101.313","330.07","309.159","25920","1.56222","32.544","8.85429","0","0","102.001","16.6781","80.1262","80.1259","19.5227","80.6382","318.074","mfwbrsem"
"41","101.172","330.368","309.686","25568.2","1.57539","32.1482","8.86902","0","0","101.905","16.5154","79.1173","79.1178","19.1495","81.5657","318.444","mfwbrsem"
"42","101.038","330.651","310.169","25201.4","1.50278","31.7999","8.78772","0","515","101.822","16.6569","78.4779","78.478","19.0833","81.9602","318.782","mfwbrsem"
"43","100.917","330.901","310.65","24839.8","1.52275","31.4307","8.8101","0","515","101.764","16.5478","77.3501","77.3508","19.1088","82.6554","319.062","mfwbrsem"
"44","100.796","331.111","311.044","24480.6","1.54094","31.0547","8.83049","0","515","101.698","16.6353","76.7883","76.7879","18.7825","82.9721","319.3","mfwbrsem"
"45","100.692","331.291","311.459","24115.2","1.56413","30.6218","8.85645","0","0","101.665","16.711","76.0011","76.0005","19.0851","83.2972","319.478","mfwbrsem"
"46","100.575","331.401","311.771","23753.7","1.58452","30.2473","8.87923","0","0","101.601","16.5101","74.8646","74.8653","18.079","83.8593","319.634","mfwbrsem"
"47","100.483","331.497","312.105","23378.8","1.51585","29.9816","8.80237","0","515","101.569","16.5888","74.1814","74.1814","18.2581","84.1817","319.716","mfwbrsem"
"48","100.417","331.56","312.435","23018.1","1.53564","29.6008","8.82456","0","515","101.525","16.6379","72.7317","72.7328","18.9415","84.4599","319.82","mfwbrsem"
"49","100.35","331.575","312.714","22658.4","1.55493","29.0344","8.84615","0","0","101.462","16.6228","72.2516","72.2513","19.0137","84.7866","319.91","mfwbrsem"
"50","100.289","331.562","312.952","22300.8","1.57303","28.6712","8.86638","0","0","101.398","16.5102","71.4871","71.4865","18.791","85.3948","320.003","mfwbrsem"
"51","100.228","331.543","313.158","21949.4","1.5865","28.3042","8.88143","0","0","101.316","16.5545","70.4001","70.4006","18.7775","85.5584","320.108","mfwbrsem"
"52","100.184","331.521","313.394","21585.7","1.50773","28.0683","8.79327","0","515","101.264","16.6322","69.6723","69.6723","19.2637","85.8247","320.218","mfwbrsem"
"53","100.132","331.476","313.591","21236.8","1.51943","27.6895","8.80639","0","515","101.202","16.3777","68.2298","68.2309","19.0487","86.4056","320.317","mfwbrsem"
"54","100.064","331.431","313.734","20894","1.52653","27.3281","8.81435","0","515","101.128","16.4192","67.7148","67.7145","18.4016","86.6129","320.408","mfwbrsem"
"55","100.014","331.392","313.92","20554.7","1.53102","26.967","8.81938","0","515","101.091","16.506","66.9176","66.9171","18.4968","86.9041","320.477","mfwbrsem"
"56","99.9746","331.349","314.117","20218.8","1.53302","26.609","8.82162","0","515","101.043","16.5492","65.8619","65.8624","18.8173","87.1617","320.569","mfwbrsem"
"57","99.9167","331.289","314.3","19886.1","1.53257","26.2528","8.82111","0","515","101.004","16.4965","65.1151","65.1151","18.6702","87.2745","320.609","mfwbrsem"
"58","99.8669","331.224","314.498","19556.4","1.52982","25.8987","8.81803","0","515","100.97","16.523","63.6202","63.6214","18.8683","87.5069","320.678","mfwbrsem"
"59","99.8215","331.149","314.681","19230","1.5246","25.5464","8.81219","0","515","100.932","16.523","63.0586","63.0583","19.0293","87.7005","320.706","mfwbrsem"
"60","99.7755","331.063","314.849","18906.7","1.517","25.1962","8.80366","0","515","100.894","16.4972","62.2151","62.2148","19.0669","87.8795","320.735","mfwbrsem"
"0","105.223","324.465","291.456","50418.4","50","62.5153","6.8948","527.767","527.767","105.223","15.8","100","100","21.862","59.1491","307.959","mfwisem"
"1","105.39","324.463","291.457","50418.3","50.0078","62.5169","6.89413","527.89","528.396","105.39","15.7999","100.005","100.005","21.8967","59.1357","307.942","mfwisem"
"2","105.395","324.457","291.459","50044.8","49.1794","62.2949","6.91266","34.6117","538.976","105.395","15.8003","99.9765","99.976","21.9292","59.1222","307.923","mfwisem"
"3","105.392","324.441","291.478","49529.5","48.2692","61.9745","6.92875","34.5699","534.115","105.392","15.8119","99.9465","99.946","21.9871","59.1455","307.92","mfwisem"
"4","105.385","324.424","291.521","48998.6","47.0079","61.6387","6.94511","34.5282","534.353","105.384","15.8304","99.9126","99.9122","22.0648","59.1898","307.932","mfwisem"
"5","105.374","324.416","291.585","48456.5","45.535","61.2984","6.95933","34.4921","533.271","105.372","15.8549","99.8717","99.8714","22.1661","59.2488","307.957","mfwisem"
"6","105.361","324.418","291.666","47905.9","43.8996","60.953","6.97327","34.4575","531.947","105.357","15.8834","99.8251","99.8248","22.2811","59.317","307.994","mfwisem"
"7","105.339","324.438","291.827","47353.5","42.0022","60.5918","6.97012","34.488","526.322","105.332","15.9866","99.7378","99.7375","22.8061","59.5629","308.059","mfwisem"
"8","105.309","324.49","292.037","46801.7","40.1533","60.2506","6.97206","34.4837","529.622","105.295","16.0627","99.7238","99.7227","23.1716","59.6933","308.143","mfwisem"
"9","105.275","324.556","292.269","46249.7","38.3307","59.9146","6.95019","34.4453","528.474","105.254","16.1939","99.2355","99.2354","23.3521","59.9289","308.292","mfwisem"
"10","105.236","324.597","292.542","45700.4","36.4629","59.5745","6.93741","34.4927","511.124","105.208","16.234","98.7177","98.7183","24.0089","60.0571","308.396","mfwisem"
"11","105.191","324.647","292.83","45152.7","34.541","59.2392","6.94081","34.4855","520.509","105.163","16.313","98.7681","98.7675","24.3808","60.3137","308.548","mfwisem"
"12","105.149","324.698","293.078","44604.9","32.7379","58.9187","6.94057","34.4842","528.53","105.121","16.4252","98.3902","98.3899","24.5722","60.7087","308.696","mfwisem"
"13","105.117","324.755","293.257","44057.7","30.8816","58.5749","6.94374","34.582","523.305","105.076","16.4523","97.8844","97.8849","24.3953","60.972","308.877","mfwisem"
"14","105.082","324.828","293.471","43508.7","29.1321","58.2657","6.91754","34.5449","520.598","105.033","16.4943","97.3773","97.3778","24.6356","61.309","309.03","mfwisem"
"15","105.044","324.909","293.677","42962.3","27.2844","57.9474","6.93941","34.6005","533.441","104.989","16.5417","96.8351","96.8363","24.7852","61.6601","309.207","mfwisem"
"16","105.006","324.994","293.874","42416.4","25.4894","57.6407","6.92787","34.6405","527.161","104.947","16.5729","96.6813","96.6819","24.868","61.9599","309.367","mfwisem"
"17","104.966","325.082","294.071","41871.1","23.6875","57.339","6.92567","34.6511","527.812","104.91","16.5864","96.1614","96.1626","24.8681","62.2223","309.517","mfwisem"
"18","104.931","325.166","294.229","41325.1","21.9344","57.0471","6.88071","34.6614","507.168","104.874","16.5761","95.8197","95.8209","24.7451","62.46","309.646","mfwisem"
"19","104.897","325.255","294.435","40781.7","20.1552","56.761","6.89185","34.6168","543.498","104.831","16.6192","95.3793","95.3804","24.8456","62.7985","309.829","mfwisem"
"20","104.868","325.346","294.608","40240.1","18.4617","56.4749","6.8549","34.73","522.281","104.786","16.6581","94.916","94.9174","25.0287","63.1392","309.975","mfwisem"
"21","104.821","325.431","294.834","39702","16.7158","56.193","6.84326","34.7698","516.302","104.741","16.6721","94.8476","94.8479","25.0607","63.4257","310.111","mfwisem"
"22","104.777","325.506","295.038","39164.5","14.9597","55.9207","6.8375","34.7859","518.936","104.703","16.6698","94.3902","94.391","25.011","63.6782","310.243","mfwisem"
"23","104.737","325.574","295.206","38626.4","13.1671","55.6441","6.84845","34.7867","399.616","104.673","16.656","93.9928","93.9937","24.8973","63.9126","310.367","mfwisem"
"24","104.703","325.636","295.347","38089.9","9.77345","55.2319","6.99771","34.5112","213.296","104.648","16.6513","93.4656","93.4666","24.7897","64.1598","310.472","mfwisem"
"25","104.66","325.7","295.549","37567.8","5.15435","54.8524","7.20737","33.9512","311.437","104.613","16.6921","92.9427","92.9441","24.9424","64.5003","310.595","mfwisem"
"26","104.637","325.759","295.691","37060.1","1.36459","54.4619","7.37893","33.6356","245.49","104.575","16.5941","92.8556","92.8559","25.0067","64.8221","310.686","mfwisem"
"27","104.583","325.806","295.889","36564.9","0.274864","54.0876","7.52831","33.1828","261.882","104.522","16.6539","92.3225","92.3233","24.7645","65.1433","310.787","mfwisem"
"28","104.524","325.851","296.153","36086.3","0.38367","53.6753","7.71214","32.8433","262.762","104.459","16.5387","91.8162","91.8172","24.5231","65.7609","310.928","mfwisem"
"29","104.449","325.906","296.451","35636.1","0.484984","48.3847","7.84573","32.549","229.69","104.377","16.65","91.1917","91.1927","24.3289","66.2281","311.079","mfwisem"
"30","104.354","325.981","296.933","35272.6","0.582326","43.6706","7.9782","32.2669","240.468","104.281","16.6296","90.5865","90.5878","24.5521","67.0227","311.29","mfwisem"
"31","104.232","326.083","297.498","34971.7","0.663813","41.0529","8.06321","32.0401","235.653","104.138","16.7014","90.3646","90.3646","24.6269","67.9566","311.588","mfwisem"
"32","104.067","326.22","298.252","34716.8","0.694752","38.814","8.10043","31.9885","220.418","103.935","16.7667","89.526","89.5266","24.3298","69.4092","312.018","mfwisem"
"33","103.862","326.424","299.188","34493.9","0.74328","37.6516","8.16885","31.8661","203.569","103.686","16.7774","88.709","88.7099","24.0576","70.7695","312.531","mfwisem"
"34","103.649","326.679","300.143","34285.3","0.798722","36.8186","8.24158","31.7196","219.88","103.437","16.7696","87.7563","87.7572","23.6622","72.098","313.108","mfwisem"
"35","103.436","326.982","301.071","34079","0.848717","36.3618","8.30644","31.5946","219.369","103.198","16.7617","86.8642","86.8654","23.1741","73.4236","313.763","mfwisem"
"36","103.229","327.335","301.952","33870.1","0.899089","35.7946","8.37111","31.4721","216.023","102.972","16.7586","86.3533","86.3533","22.6509","74.7516","314.456","mfwisem"
"37","103.029","327.74","302.787","33662.7","0.950727","35.179","8.43718","31.3483","216.858","102.758","16.7578","85.3259","85.3266","22.1101","76.0787","315.173","mfwisem"
"38","102.836","328.188","303.583","33458.6","1.00101","34.6715","8.4998","31.231","217.649","102.553","16.7609","84.4044","84.4052","21.5767","77.4056","315.889","mfwisem"
"39","102.648","328.667","304.348","33255.5","1.05037","34.195","8.56053","31.1189","218.236","102.357","16.7614","83.2987","83.2996","21.0595","78.7276","316.583","mfwisem"
"40","102.464","329.162","305.091","33053.6","1.09911","33.7368","8.62011","31.0108","217.783","102.165","16.762","82.3291","82.3303","20.5488","80.0453","317.258","mfwisem"
"41","102.282","329.662","305.815","32853.2","1.14741","33.3043","8.67821","30.9057","218.215","101.976","16.7595","81.7513","81.7513","20.0566","81.3594","317.901","mfwisem"
"42","102.101","330.156","306.527","32654.1","1.19489","32.8986","8.7347","30.8047","218.606","101.789","16.7504","80.6648","80.6654","19.5576","82.6662","318.526","mfwisem"
"43","101.92","330.636","307.23","32456.4","1.2415","32.5163","8.78936","30.7079","218.823","101.602","16.7385","79.718","79.7187","19.0567","83.9687","319.132","mfwisem"
"44","101.739","331.101","307.924","32259.8","1.28718","32.1503","8.84223","30.6149","227.771","101.415","16.7192","78.5418","78.5428","18.556","85.2649","319.717","mfwisem"
"45","101.557","331.545","308.601","32017.4","1.49548","32.6994","8.81173","30.6702","275.781","101.229","16.6595","77.5729","77.5741","17.9172","86.5391","320.284","mfwisem"
"46","101.38","331.968","309.225","31781.2","1.52076","32.323","8.79553","30.652","0","101.049","16.714","76.9925","76.9925","17.0876","87.5872","320.815","mfwisem"
"47","101.223","332.38","309.86","31539.3","1.56486","30.9992","8.83557","30.5268","515","100.897","16.6096","75.8003","75.801","17.0197","88.8247","321.324","mfwisem"
"48","101.07","332.765","310.466","31289.7","1.52664","32.1373","8.87995","30.6405","0","100.745","16.6402","74.7882","74.7889","16.9435","89.8369","321.805","mfwisem"
"49","100.919","333.116","311.023","31023.9","1.54644","31.0211","8.8175","30.5614","515","100.592","16.7737","73.2896","73.291","16.6517","93.9179","322.283","mfwisem"
"50","100.773","333.43","311.566","30768.7","1.51278","32.0481","8.86562","30.6675","0","100.453","16.5631","72.2073","72.2089","16.1457","96.2771","322.685","mfwisem"
"51","100.646","333.729","312.093","30501.5","1.55497","30.826","8.80445","30.5855","515","100.329","16.6534","71.619","71.6188","16.3915","97.17","323.067","mfwisem"
"52","100.516","333.993","312.586","30225.7","1.57704","29.6012","8.85115","30.5023","515","100.203","16.7032","70.4388","70.4393","16.4031","97.8632","323.452","mfwisem"
"53","100.376","334.22","313.033","29963.2","1.54269","30.3758","8.79041","30.6093","515","100.069","16.7266","69.4009","69.4017","15.6505","98.4786","323.812","mfwisem"
"54","100.258","334.435","313.493","29677.4","1.5654","28.9938","8.83802","30.5243","515","99.9562","16.7494","67.8989","67.9003","15.6832","98.9677","324.132","mfwisem"
"55","100.126","334.608","313.9","29413.8","1.53069","29.7192","8.88494","30.6326","0","99.828","16.6047","66.8537","66.8552","14.7017","99.5187","324.416","mfwisem"
"56","100.028","334.793","314.35","29146","1.54871","28.7844","8.81842","30.5567","515","99.7336","16.5724","66.2376","66.2374","15.4321","99.9433","324.681","mfwisem"
"57","99.9309","334.958","314.799","28892.3","1.50818","29.7062","8.85939","30.6765","0","99.6382","16.9179","65.0505","65.051","16.1895","100","324.968","mfwisem"
"58","99.8365","335.123","315.33","28625.5","1.5439","28.6389","8.789","30.607","515","99.5591","17.1091","64.0315","64.032","17.2808","100","325.264","mfwisem"
"59","99.7086","335.296","315.843","28349.1","1.55849","27.583","8.82662","30.5384","515","99.4403","17.1494","62.486","62.4873","17.4023","100","325.607","mfwisem"
"60","99.5797","335.463","316.331","28117.6","1.51012","28.8954","8.86017","30.6728","0","99.3192","17.1875","61.4029","61.4043","17.4333","100","325.932","mfwisem"
"0","105.223","324.465","291.456","50418.4","50","62.5153","6.8948","527.767","527.767","105.223","15.8","100","100","21.862","59.1491","307.959","mfwiso"
"1","105.39","324.463","291.457","50418.3","50.0078","62.5169","6.89413","527.89","528.396","105.39","15.7999","100.005","100.005","21.8967","59.1357","307.942","mfwiso"
"2","105.395","324.457","291.459","50044.8","49.1794","62.2949","6.91266","34.6117","538.976","105.395","15.8003","99.9765","99.976","21.9292","59.1222","307.923","mfwiso"
"3","105.392","324.441","291.478","49529.5","48.2692","61.9745","6.92875","34.5699","534.115","105.392","15.8119","99.9465","99.946","21.9871","59.1455","307.92","mfwiso"
"4","105.385","324.424","291.521","48998.6","47.0079","61.6387","6.94511","34.5282","534.353","105.384","15.8304","99.9126","99.9122","22.0648","59.1898","307.932","mfwiso"
"5","105.374","324.416","291.585","48456.5","45.535","61.2984","6.95933","34.4921","533.271","105.372","15.8549","99.8717","99.8714","22.1661","59.2488","307.957","mfwiso"
"6","105.361","324.418","291.666","47905.9","43.8996","60.953","6.97327","34.4575","531.947","105.357","15.8834","99.8251","99.8248","22.2811","59.317","307.994","mfwiso"
"7","105.339","324.438","291.827","47353.5","42.0022","60.5918","6.97012","34.488","526.322","105.332","15.9866","99.7378","99.7375","22.8061","59.5629","308.059","mfwiso"
"8","105.309","324.49","292.037","46801.7","40.1533","60.2506","6.97206","34.4837","529.622","105.295","16.0627","99.7238","99.7227","23.1716","59.6933","308.143","mfwiso"
"9","105.275","324.556","292.269","46249.7","38.3307","59.9146","6.95019","34.4453","528.474","105.254","16.1939","99.2355","99.2354","23.3521","59.9289","308.292","mfwiso"
"10","105.236","324.597","292.542","45700.4","36.4629","59.5745","6.93741","34.4927","511.124","105.208","16.234","98.7177","98.7183","24.0089","60.0571","308.396","mfwiso"
"11","105.191","324.647","292.83","45152.7","34.541","59.2392","6.94081","34.4855","520.509","105.163","16.313","98.7681","98.7675","24.3808","60.3137","308.548","mfwiso"
"12","105.149","324.698","293.078","44604.9","32.7379","58.9187","6.94057","34.4842","528.53","105.121","16.4252","98.3902","98.3899","24.5722","60.7087","308.696","mfwiso"
"13","105.117","324.755","293.257","44057.7","30.8816","58.5749","6.94374","34.582","523.305","105.076","16.4523","97.8844","97.8849","24.3953","60.972","308.877","mfwiso"
"14","105.082","324.828","293.471","43508.7","29.1321","58.2657","6.91754","34.5449","520.598","105.033","16.4943","97.3773","97.3778","24.6356","61.309","309.03","mfwiso"
"15","105.044","324.909","293.677","42962.3","27.2844","57.9474","6.93941","34.6005","533.441","104.989","16.5417","96.8351","96.8363","24.7852","61.6601","309.207","mfwiso"
